ID,Name,InChI,InChIKey,SMILES,Solubility,Prediction
C-1156,"1,3-bis(acetoxymethyl)-5-fluorouracil","InChI=1S/C10H11FN2O6/c1-6(14)18-4-12-3-8(11)9(16)13(10(12)17)5-19-7(2)15/h3H,4-5H2,1-2H3",CCBUAQOJPDCNAJ-UHFFFAOYSA-N,CC(=O)OCN1C=C(F)C(=O)N(COC(C)=O)C1=O,-1.81,-2.74
C-1157,"ethyl  2-cyclohexen-1-yl-2,6-dimethylmalonurate","InChI=1S/C14H22N2O4/c1-4-20-12(18)14(2,10-8-6-5-7-9-10)11(17)16-13(19)15-3/h8H,4-7,9H2,1-3H3,(H2,15,16,17,19)",MJFORILECQXJAU-UHFFFAOYSA-N,CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,-3,-3.13
C-1158,5-fluoro-2-nitrophenol,"InChI=1S/C6H4FNO3/c7-4-1-2-5(8(10)11)6(9)3-4/h1-3,9H",QQURWFRNETXFTN-UHFFFAOYSA-N,OC1=C(C=CC(=C1)F)[N+]([O-])=O,-2.05,-2.34
C-1159,ipronidazole,"InChI=1S/C7H11N3O2/c1-5(2)7-8-4-6(9(7)3)10(11)12/h4-5H,1-3H3",NTAFJUSDNOSFFY-UHFFFAOYSA-N,CC(C)C1=NC=C([N]1C)[N+]([O-])=O,-1.26,-1.89
C-1160,"xylylcarb;  3,4-xylyl methylcarbamate;  3,4-dimethylphenyl methylcarbamate","InChI=1S/C10H13NO2/c1-7-4-5-9(6-8(7)2)13-10(12)11-3/h4-6H,1-3H3,(H,11,12)",WCJYTPVNMWIZCG-UHFFFAOYSA-N,CNC(=O)OC1=CC(=C(C)C=C1)C,-2.49,-2.36
C-1161,"3,5-xylyl methylcarbamate;  xmc; 3,5-dimethylphenyl methylcarbamate","InChI=1S/C10H13NO2/c1-7-4-8(2)6-9(5-7)13-10(12)11-3/h4-6H,1-3H3,(H,11,12)",CVQODEWAPZVVBU-UHFFFAOYSA-N,CNC(=O)OC1=CC(=CC(=C1)C)C,-2.58,-2.39
C-1162,4-chloro-2-nitrophenol,"InChI=1S/C6H4ClNO3/c7-4-1-2-6(9)5(3-4)8(10)11/h1-3,9H",NWSIFTLPLKCTSX-UHFFFAOYSA-N,OC1=C(C=C(Cl)C=C1)[N+]([O-])=O,-3.09,-2.32
C-1163,secnidazole,"InChI=1S/C7H11N3O3/c1-5(11)4-9-6(2)8-3-7(9)10(12)13/h3,5,11H,4H2,1-2H3",KPQZUUQMTUIKBP-UHFFFAOYSA-N,CC(O)C[N]1C(=NC=C1[N+]([O-])=O)C,-0.74,-1.58
C-1164,phenylphosphonic acid,"InChI=1S/C6H7O3P/c7-10(8,9)6-4-2-1-3-5-6/h1-5H,(H2,7,8,9)",QLZHNIAADXEJJP-UHFFFAOYSA-N,O[P](O)(=O)C1=CC=CC=C1,0.17,-1.19
C-1165,4-methoxy-2-nitrophenol,"InChI=1S/C7H7NO4/c1-12-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3",YBUGOACXDPDUIR-UHFFFAOYSA-N,COC1=CC(=C(O)C=C1)[N+]([O-])=O,-2.84,-1.72
C-1166,fenothiocarb,"InChI=1S/C13H19NO2S/c1-14(2)13(15)17-11-7-6-10-16-12-8-4-3-5-9-12/h3-5,8-9H,6-7,10-11H2,1-2H3",HMIBKHHNXANVHR-UHFFFAOYSA-N,CN(C)C(=O)SCCCCOC1=CC=CC=C1,-3.93,-3.44
C-1167,"3,4-dichloronitrobenzene",InChI=1S/C6H3Cl2NO2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,NTBYINQTYWZXLH-UHFFFAOYSA-N,[O-][N+](=O)C1=CC(=C(Cl)C=C1)Cl,-3.2,-3.62
C-1168,"2,4,6-trichloroanisole;  1-methoxy-2,4,6-trichlorobenzene","InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",WCVOGSZTONGSQY-UHFFFAOYSA-N,COC1=C(Cl)C=C(Cl)C=C1Cl,-4.33,-3.95
C-1169,thianaphthene;   benzo[b]thiophene,InChI=1S/C8H6S/c1-2-4-8-7(3-1)5-6-9-8/h1-6H,FCEHBMOGCRZNNI-UHFFFAOYSA-N,S1C=CC2=C1C=CC=C2,-3.01,-2.84
C-1170,2-(benzoyloxy)acetamide;  carbamoylmethyl  benzoate,"InChI=1S/C9H9NO3/c10-8(11)6-13-9(12)7-4-2-1-3-5-7/h1-5H,6H2,(H2,10,11)",HBEWADIWKZVJSD-UHFFFAOYSA-N,NC(=O)COC(=O)C1=CC=CC=C1,-1.64,-1.8
C-1171,2-nitro-4-formylphenol,"InChI=1S/C7H5NO4/c9-4-5-1-2-7(10)6(3-5)8(11)12/h1-4,10H",YTHJCZRFJGXPTL-UHFFFAOYSA-N,OC1=C(C=C(C=O)C=C1)[N+]([O-])=O,-2.95,-1.94
C-1172,pentyl 4-aminobenzoate;  amyl  4-aminobenzoate,"InChI=1S/C12H17NO2/c1-2-3-4-9-15-12(14)10-5-7-11(13)8-6-10/h5-8H,2-4,9,13H2,1H3",VKYWCHMXHQTCJQ-UHFFFAOYSA-N,CCCCCOC(=O)C1=CC=C(N)C=C1,-3.75,-3.21
C-1173,pyroquilone,"InChI=1S/C11H11NO/c13-10-5-4-8-2-1-3-9-6-7-12(10)11(8)9/h1-3H,4-7H2",XRJLAOUDSILTFT-UHFFFAOYSA-N,O=C1CCC2=CC=CC3=C2N1CC3,-1.64,-1.19
C-1174,3-methylisoquinoline,"InChI=1S/C10H9N/c1-8-6-9-4-2-3-5-10(9)7-11-8/h2-7H,1H3",FVVXWRGARUACNW-UHFFFAOYSA-N,CC1=CC2=C(C=CC=C2)C=N1,-2.19,-1.85
C-1175,4-chloro-5-methyl-2-nitrophenol,"InChI=1S/C7H6ClNO3/c1-4-2-7(10)6(9(11)12)3-5(4)8/h2-3,10H,1H3",JBMGJOKJUYGIJH-UHFFFAOYSA-N,CC1=C(Cl)C=C(C(=C1)O)[N+]([O-])=O,-4.39,-2.69
C-1176,hexyl 4-aminobenzoate,"InChI=1S/C13H19NO2/c1-2-3-4-5-10-16-13(15)11-6-8-12(14)9-7-11/h6-9H,2-5,10,14H2,1H3",UWIGKXXCHKVGHW-UHFFFAOYSA-N,CCCCCCOC(=O)C1=CC=C(N)C=C1,-4.51,-3.84
C-1177,2-benzoyloxy-(n-methyl)acetamide,"InChI=1S/C10H11NO3/c1-11-9(12)7-14-10(13)8-5-3-2-4-6-8/h2-6H,7H2,1H3,(H,11,12)",ZWAHHEQQTJUTPW-UHFFFAOYSA-N,CNC(=O)COC(=O)C1=CC=CC=C1,-1.72,-2.38
C-1178,monocrotophos;  azodrin,"InChI=1S/C7H14NO5P/c1-6(5-7(9)8-2)13-14(10,11-3)12-4/h5H,1-4H3,(H,8,9)/b6-5+",KRTSDMXIXPKRQR-AATRIKPKSA-N,CNC(=O)\C=C(C)\O[P](=O)(OC)OC,0.65,-1.41
C-1179,fenobucarb,"InChI=1S/C12H17NO2/c1-4-9(2)10-7-5-6-8-11(10)15-12(14)13-3/h5-9H,4H2,1-3H3,(H,13,14)",DIRFUJHNVNOBMY-UHFFFAOYSA-N,CCC(C)C1=C(OC(=O)NC)C=CC=C1,-2.53,-3.15
C-1180,heptyl  4-aminobenzoate;  heptamben,"InChI=1S/C14H21NO2/c1-2-3-4-5-6-11-17-14(16)12-7-9-13(15)10-8-12/h7-10H,2-6,11,15H2,1H3",IAHJVNSZPMIREM-UHFFFAOYSA-N,CCCCCCCOC(=O)C1=CC=C(N)C=C1,-5.14,-4.42
C-1181,ethirimol,"InChI=1S/C11H19N3O/c1-4-6-7-9-8(3)13-11(12-5-2)14-10(9)15/h4-7H2,1-3H3,(H2,12,13,14,15)",BBXXLROWFHWFQY-UHFFFAOYSA-N,CCCCC1=C(C)N=C(NCC)NC1=O,-3.15,-2.71
C-1182,"chlorotoluron;  dicuran;  3-(3-chloro-4-methylphenyl)-1,1-dimethylurea","InChI=1S/C10H13ClN2O/c1-7-4-5-8(6-9(7)11)12-10(14)13(2)3/h4-6H,1-3H3,(H,12,14)",JXCGFZXSOMJFOA-UHFFFAOYSA-N,CN(C)C(=O)NC1=CC(=C(C)C=C1)Cl,-4.33,-2.87
C-1183,"methoxycarbonylmethyl  2,2-diethylmalonurate","InChI=1S/C11H18N2O6/c1-4-11(5-2,8(15)13-10(12)17)9(16)19-6-7(14)18-3/h4-6H2,1-3H3,(H3,12,13,15,17)",BZOKLJVQXZIUTK-UHFFFAOYSA-N,CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,-2.01,-1.82
C-1184,benzadox;  2-(benzoylaminooxy)acetic  acid;  n-benzoyl-o-(carboxymethyl)hydroxylamine,"InChI=1S/C9H9NO4/c11-8(12)6-14-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)",WDRGQGLIUAMOOC-UHFFFAOYSA-N,OC(=O)CONC(=O)C1=CC=CC=C1,-0.95,-2.07
C-1185,"methyl  3,4,5-trihydroxybenzoate;  methyl  gallate","InChI=1S/C8H8O5/c1-13-8(12)4-2-5(9)7(11)6(10)3-4/h2-3,9-11H,1H3",FBSFWRHWHYMIOG-UHFFFAOYSA-N,COC(=O)C1=CC(=C(O)C(=C1)O)O,-1.24,-1.65
C-1186,4-hydroxy-3-methoxycinnamic.acid;  ferulic.acid,"InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+",KSEBMYQBYZTDHS-HWKANZROSA-N,COC1=C(O)C=CC(=C1)\C=C\C(O)=O,-3.05,-2.33
C-1187,6-mercaptopurine;  6-purinethione,"InChI=1S/C5H4N4S/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",GLVAUDGFNGKCSF-UHFFFAOYSA-N,S=C1NC=NC2=C1N=C[NH]2,-2.95,-2.31
C-1188,2-benzoyloxy-n-ethylacetamide,"InChI=1S/C11H13NO3/c1-2-12-10(13)8-15-11(14)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3,(H,12,13)",FPWKJKWOCSENMO-UHFFFAOYSA-N,CCNC(=O)COC(=O)C1=CC=CC=C1,-2.24,-2.47
C-1189,1-(n-methyl)carbamoyl-5-fluorouracil,"InChI=1S/C6H6FN3O3/c1-8-5(12)10-2-3(7)4(11)9-6(10)13/h2H,1H3,(H,8,12)(H,9,11,13)",CDACFMJJRHUMNA-UHFFFAOYSA-N,CNC(=O)N1C=C(F)C(=O)NC1=O,-2.28,-2.18
C-1190,3-propionyl-5-fluorouracil;  3-propanoyl-5-fluorouracil,"InChI=1S/C7H7FN2O3/c1-2-5(11)10-6(12)4(8)3-9-7(10)13/h3H,2H2,1H3,(H,9,13)",NALBVYNGIWXLJJ-UHFFFAOYSA-N,CCC(=O)N1C(=O)NC=C(F)C1=O,-0.7,-2.06
C-1191,"dichloran;  2,6-dichloro-4-nitroaniline","InChI=1S/C6H4Cl2N2O2/c7-4-1-3(10(11)12)2-5(8)6(4)9/h1-2H,9H2",BIXZHMJUSMUDOQ-UHFFFAOYSA-N,NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,-4.47,-3.48
C-1192,"atratone;  2-ethylamino-6-isopropylamino-6-methoxy-1,3,5-triazine","InChI=1S/C9H17N5O/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",PXWUKZGIHQRDHL-UHFFFAOYSA-N,CCNC1=NC(=NC(=N1)OC)NC(C)C,-2.04,-3.35
C-1193,aminocarb;  4-dimethylamino-3-methylphenyl  (n-methyl)carbamate,"InChI=1S/C11H16N2O2/c1-8-7-9(15-11(14)12-2)5-6-10(8)13(3)4/h5-7H,1-4H3,(H,12,14)",IMIDOCRTMDIQIJ-UHFFFAOYSA-N,CNC(=O)OC1=CC(=C(C=C1)N(C)C)C,-2.36,-1.84
C-1194,dimethoate;  fosfamid,"InChI=1S/C5H12NO3PS2/c1-6-5(7)4-12-10(11,8-2)9-3/h4H2,1-3H3,(H,6,7)",MCWXGJITAZMZEV-UHFFFAOYSA-N,CNC(=O)CS[P](=S)(OC)OC,-0.96,-2.04
C-1195,"2-benzoyloxy-n,n-dimethylacetamide","InChI=1S/C11H13NO3/c1-12(2)10(13)8-15-11(14)9-6-4-3-5-7-9/h3-7H,8H2,1-2H3",WKIMLEWQZUKSJM-UHFFFAOYSA-N,CN(C)C(=O)COC(=O)C1=CC=CC=C1,-1.37,-1.7
C-1196,propoxur;  2-isopropoxyphenyl   (n-methyl)carbamate,"InChI=1S/C11H15NO3/c1-8(2)14-9-6-4-5-7-10(9)15-11(13)12-3/h4-8H,1-3H3,(H,12,13)",ISRUGXGCCGIOQO-UHFFFAOYSA-N,CNC(=O)OC1=C(OC(C)C)C=CC=C1,-2.05,-2.47
C-1197,methyl  5-fluorouracil-1-carboxylate,"InChI=1S/C6H5FN2O4/c1-13-6(12)9-2-3(7)4(10)8-5(9)11/h2H,1H3,(H,8,10,11)",VYTPEAPPYZRJCZ-UHFFFAOYSA-N,COC(=O)N1C=C(F)C(=O)NC1=O,-0.91,-2.08
C-1198,guanine,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",UYTPUPDQBNUYGX-UHFFFAOYSA-N,NC1=NC2=C(N=C[NH]2)C(=O)N1,-4.78,-1.76
C-1199,1-acetoxymethyl-5-fluorouracil,"InChI=1S/C7H7FN2O4/c1-4(11)14-3-10-2-5(8)6(12)9-7(10)13/h2H,3H2,1H3,(H,9,12,13)",RQIJPDNDFZUCEI-UHFFFAOYSA-N,CC(=O)OCN1C=C(F)C(=O)NC1=O,-0.67,-1.78
C-1200,ethiofencarb;  2-[(ethylthio)methyl]phenyl  (n-methyl)carbamate,"InChI=1S/C11H15NO2S/c1-3-15-8-9-6-4-5-7-10(9)14-11(13)12-2/h4-7H,3,8H2,1-2H3,(H,12,13)",HEZNVIYQEUHLNI-UHFFFAOYSA-N,CCSCC1=CC=CC=C1OC(=O)NC,-2.09,-3.08
C-1201,methyl acetylsalicylate;  2-acetoxybenzoic acid methyl ester,"InChI=1S/C10H10O4/c1-7(11)14-9-6-4-3-5-8(9)10(12)13-2/h3-6H,1-2H3",ONWPLBKWMAUFGZ-UHFFFAOYSA-N,COC(=O)C1=CC=CC=C1OC(C)=O,-1.84,-2.23
C-1202,"2,4-dinitrophenol","InChI=1S/C6H4N2O5/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h1-3,9H",UFBJCMHMOXMLKC-UHFFFAOYSA-N,OC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,-2.74,-2.69
C-1203,"xanthine;  purine-2,6-dione;  2,6(1h,3h)-purinedione","InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",LRFVTYWOQMYALW-UHFFFAOYSA-N,O=C1NC(=O)C2=C([NH]C=N2)N1,-3.87,-1.49
C-1204,3-acetoxymethyl-5-fluorouracil,"InChI=1S/C7H7FN2O4/c1-4(11)14-3-10-6(12)5(8)2-9-7(10)13/h2H,3H2,1H3,(H,9,13)",DUAAVZPXVWYBII-UHFFFAOYSA-N,CC(=O)OCN1C(=O)NC=C(F)C1=O,-1.2,-1.79
C-1205,"terbutylazine;  2-tert-butylamino-4-chloro-6-ethylamino-1,3,5-triazine","InChI=1S/C9H16ClN5/c1-5-11-7-12-6(10)13-8(14-7)15-9(2,3)4/h5H2,1-4H3,(H2,11,12,13,14,15)",FZXISNSWEXTPMF-UHFFFAOYSA-N,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,-4.43,-4.15
C-1206,"2,3,6-trichlorobenzoic acid","InChI=1S/C7H3Cl3O2/c8-3-1-2-4(9)6(10)5(3)7(11)12/h1-2H,(H,11,12)",XZIDTOHMJBOSOX-UHFFFAOYSA-N,OC(=O)C1=C(Cl)C(=CC=C1Cl)Cl,-1.43,-3.35
C-1207,2-benzoyloxy-(n-propyl)acetamide,"InChI=1S/C12H15NO3/c1-2-8-13-11(14)9-16-12(15)10-6-4-3-5-7-10/h3-7H,2,8-9H2,1H3,(H,13,14)",OLCZSUFMDPGDIL-UHFFFAOYSA-N,CCCNC(=O)COC(=O)C1=CC=CC=C1,-2.54,-2.8
C-1208,"simetryne; 2-methylthio-4,6-di(ethylamino)-1,3,5-triazine","InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",MGLWZSOBALDPEK-UHFFFAOYSA-N,CCNC1=NC(=NC(=N1)NCC)SC,-2.73,-3.11
C-1209,ronidazole,"InChI=1S/C6H8N4O4/c1-9-4(3-14-6(7)11)8-2-5(9)10(12)13/h2H,3H2,1H3,(H2,7,11)",PQFRTXSWDXZRRS-UHFFFAOYSA-N,C[N]1C(=NC=C1[N+]([O-])=O)COC(N)=O,-1.84,-1.61
C-1210,"desmetryne;  2-methylthio-4-methylamino-6-isopropylamino-1,3,5-triazine","InChI=1S/C8H15N5S/c1-5(2)10-7-11-6(9-3)12-8(13-7)14-4/h5H,1-4H3,(H2,9,10,11,12,13)",HCRWJJJUKUVORR-UHFFFAOYSA-N,CNC1=NC(=NC(=N1)NC(C)C)SC,-2.55,-3.17
C-1211,"2,2-bis(ethylsulfonyl)butane;  trional","InChI=1S/C8H18O4S2/c1-5-8(4,13(9,10)6-2)14(11,12)7-3/h5-7H2,1-4H3",LKACJLUUJRMGFK-UHFFFAOYSA-N,CCC(C)([S](=O)(=O)CC)[S](=O)(=O)CC,-1.91,-2.09
C-1212,2-benzoyloxy-(n-isopropyl)acetamide,"InChI=1S/C12H15NO3/c1-9(2)13-11(14)8-16-12(15)10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,14)",FUWATACATASMHP-UHFFFAOYSA-N,CC(C)NC(=O)COC(=O)C1=CC=CC=C1,-2.73,-2.63
C-1213,"2,3,4-trichloronitrobenzene",InChI=1S/C6H2Cl3NO2/c7-3-1-2-4(10(11)12)6(9)5(3)8/h1-2H,BGKIECJVXXHLDP-UHFFFAOYSA-N,[O-][N+](=O)C1=C(Cl)C(=C(Cl)C=C1)Cl,-3.94,-4.39
C-1214,1-ethylcarbamoyl-5-fluorouracil;  1-ethylaminocarbonyl-5-fluorouracil,"InChI=1S/C7H8FN3O3/c1-2-9-6(13)11-3-4(8)5(12)10-7(11)14/h3H,2H2,1H3,(H,9,13)(H,10,12,14)",HQNJZCSCNOSIGA-UHFFFAOYSA-N,CCNC(=O)N1C=C(F)C(=O)NC1=O,-2.13,-2.29
C-1215,3-(2-aminoethyl)-5-hydroxyindole;  5-hydroxytryptamine,"InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2",QZAYGJVTTNCVMB-UHFFFAOYSA-N,NCCC1=C[NH]C2=C1C=C(O)C=C2,-0.95,-1.85
C-1216,"minoxidil;  2,4-diamino-6-piperidinopyrimidine 3-oxide","InChI=1S/C9H15N5O/c10-7-6-8(12-9(11)14(7)15)13-4-2-1-3-5-13/h6H,1-5,10H2,(H2,11,12)",ZFMITUMMTDLWHR-UHFFFAOYSA-N,NC1=[N+]([O-])C(=NC(=C1)N2CCCCC2)N,-1.94,-1.02
C-1217,3-ethoxycarboxymethyl-5-fluorouracil;  3-(ethoxycarbonyloxymethyl)-5-fluorouracil,"InChI=1S/C8H9FN2O5/c1-2-15-8(14)16-4-11-6(12)5(9)3-10-7(11)13/h3H,2,4H2,1H3,(H,10,13)",PYIAFNMJTZYTJR-UHFFFAOYSA-N,CCOC(=O)OCN1C(=O)NC=C(F)C1=O,-1.46,-2.1
C-1218,solan;  pentanochlor,"InChI=1S/C13H18ClNO/c1-4-5-10(3)13(16)15-11-7-6-9(2)12(14)8-11/h6-8,10H,4-5H2,1-3H3,(H,15,16)",WGVWLKXZBUVUAM-UHFFFAOYSA-N,CCCC(C)C(=O)NC1=CC(=C(C)C=C1)Cl,-4.45,-3.98
C-1219,oxprenolol,"InChI=1S/C15H23NO3/c1-4-9-18-14-7-5-6-8-15(14)19-11-13(17)10-16-12(2)3/h4-8,12-13,16-17H,1,9-11H2,2-3H3",CEMAWMOMDPGJMB-UHFFFAOYSA-N,CC(C)NCC(O)COC1=C(OCC=C)C=CC=C1,-0.32,-2.59
C-1220,"2,3-dihydroxynaphthalene;  naphthalene-2,3-diol","InChI=1S/C10H8O2/c11-9-5-7-3-1-2-4-8(7)6-10(9)12/h1-6,11-12H",JRNGUTKWMSBIBF-UHFFFAOYSA-N,OC1=CC2=C(C=CC=C2)C=C1O,-2.74,-2.4
C-1221,buturon,"InChI=1S/C12H13ClN2O/c1-4-9(2)15(3)12(16)14-11-7-5-10(13)6-8-11/h1,5-9H,2-3H3,(H,14,16)",BYYMILHAKOURNM-UHFFFAOYSA-N,CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1,-3.9,-3.97
C-1222,"prometon;  2,4-bis(isopropylamino)-6-methoxy-1,3,5-triazine","InChI=1S/C10H19N5O/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",ISEUFVQQFVOBCY-UHFFFAOYSA-N,COC1=NC(=NC(=N1)NC(C)C)NC(C)C,-2.56,-3.69
C-1223,1-ethoxycarbonyl-5-fluorouracil,"InChI=1S/C7H7FN2O4/c1-2-14-7(13)10-3-4(8)5(11)9-6(10)12/h3H,2H2,1H3,(H,9,11,12)",XRHUFADXPHBXFZ-UHFFFAOYSA-N,CCOC(=O)N1C=C(F)C(=O)NC1=O,-1.47,-2.24
C-1224,"1,3-dihydroxynaphthalene;  naphthalene-1,3-diol","InChI=1S/C10H8O2/c11-8-5-7-3-1-2-4-9(7)10(12)6-8/h1-6,11-12H",XOOMNEFVDUTJPP-UHFFFAOYSA-N,OC1=CC2=C(C=CC=C2)C(=C1)O,-1.95,-2.35
C-1225,1-dimethylcarbamoyl-5-fluorouracil;  1-dimethylaminocarbonyl-5-fluorouracil,"InChI=1S/C7H8FN3O3/c1-10(2)7(14)11-3-4(8)5(12)9-6(11)13/h3H,1-2H3,(H,9,12,13)",WMGRASJOZJGTSP-UHFFFAOYSA-N,CN(C)C(=O)N1C=C(F)C(=O)NC1=O,-1.53,-2.02
C-1226,"terbumeton;  2-tert-butylamino-4-ethylamino-6-methoxy-1,3,5-triazine","InChI=1S/C10H19N5O/c1-6-11-7-12-8(15-10(2,3)4)14-9(13-7)16-5/h6H2,1-5H3,(H2,11,12,13,14,15)",BCQMBFHBDZVHKU-UHFFFAOYSA-N,CCNC1=NC(=NC(=N1)OC)NC(C)(C)C,-3.24,-3.78
C-1227,n-(2-benzoyloxyacetyl)azetidine,"InChI=1S/C12H13NO3/c14-11(13-7-4-8-13)9-16-12(15)10-5-2-1-3-6-10/h1-3,5-6H,4,7-9H2",RSDMFNVRFBIYRK-UHFFFAOYSA-N,O=C(COC(=O)C1=CC=CC=C1)N2CCC2,-1.61,-1.88
C-1228,dioxacarb,"InChI=1S/C11H13NO4/c1-12-11(13)16-9-5-3-2-4-8(9)10-14-6-7-15-10/h2-5,10H,6-7H2,1H3,(H,12,13)",SDKQRNRRDYRQKY-UHFFFAOYSA-N,CNC(=O)OC1=C(C=CC=C1)C2OCCO2,-1.57,-1.64
C-1229,1-propanoyloxymethyl-5-fluorouracil,"InChI=1S/C8H9FN2O4/c1-2-6(12)15-4-11-3-5(9)7(13)10-8(11)14/h3H,2,4H2,1H3,(H,10,13,14)",ZAAKYBGGELSVCK-UHFFFAOYSA-N,CCC(=O)OCN1C=C(F)C(=O)NC1=O,-0.81,-1.87
C-1230,3-ethoxycarbonyl-5-fluorouracil,"InChI=1S/C7H7FN2O4/c1-2-14-7(13)10-5(11)4(8)3-9-6(10)12/h3H,2H2,1H3,(H,9,12)",GNAMZNCNEUATEE-UHFFFAOYSA-N,CCOC(=O)N1C(=O)NC=C(F)C1=O,-0.45,-2.48
C-1231,2-benzoyloxy-n(butyl)acetamide;  n-butyl-2-benzoyloxyacetamide,"InChI=1S/C13H17NO3/c1-2-3-9-14-12(15)10-17-13(16)11-7-5-4-6-8-11/h4-8H,2-3,9-10H2,1H3,(H,14,15)",FUKCEEDRHGCYHH-UHFFFAOYSA-N,CCCCNC(=O)COC(=O)C1=CC=CC=C1,-2.76,-2.89
C-1232,simvastatin,"InChI=1S/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3",RYMZZMVNJRMUDD-UHFFFAOYSA-N,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-5.48,-4.53
C-1233,"1-(2,2-dimethylpropanoyloxymethyl)-5-fluorouracil;  1-pivaloyloxymethyl-5-fluorouracil","InChI=1S/C10H13FN2O4/c1-10(2,3)8(15)17-5-13-4-6(11)7(14)12-9(13)16/h4H,5H2,1-3H3,(H,12,14,16)",SYAUFWSKTQBAJI-UHFFFAOYSA-N,CC(C)(C)C(=O)OCN1C=C(F)C(=O)NC1=O,-2.03,-2.58
C-1234,2-benzoyloxy-n(tert-butyl)acetamide;  n-tert-butyl-2-benzoyloxyacetamide,"InChI=1S/C13H17NO3/c1-13(2,3)14-11(15)9-17-12(16)10-7-5-4-6-8-10/h4-8H,9H2,1-3H3,(H,14,15)",NZNPHIKNHGRVLZ-UHFFFAOYSA-N,CC(C)(C)NC(=O)COC(=O)C1=CC=CC=C1,-2.87,-2.89
C-1235,benzhydrol;  diphenylcarbinol;  diphenylmethanol,"InChI=1S/C13H12O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,13-14H",QILSFLSDHQAZET-UHFFFAOYSA-N,OC(C1=CC=CC=C1)C2=CC=CC=C2,-2.57,-2.55
C-1236,"2-benzoyloxy-n,n(diethyl)acetamide;  n,n-diethyl-2-benzoyloxyacetamide","InChI=1S/C13H17NO3/c1-3-14(4-2)12(15)10-17-13(16)11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",MTAAHMQCSJMGHI-UHFFFAOYSA-N,CCN(CC)C(=O)COC(=O)C1=CC=CC=C1,-2.07,-2.17
C-1237,5-fluorouracil-1-methyl  butyrate;  1-butanoyloxymethyl-5-fluorouracil,"InChI=1S/C9H11FN2O4/c1-2-3-7(13)16-5-12-4-6(10)8(14)11-9(12)15/h4H,2-3,5H2,1H3,(H,11,14,15)",HNKFVQSWWYMANO-UHFFFAOYSA-N,CCCC(=O)OCN1C=C(F)C(=O)NC1=O,-1.31,-2.02
C-1238,n-(benzoyloxyacetyl)pyrrolidine,"InChI=1S/C13H15NO3/c15-12(14-8-4-5-9-14)10-17-13(16)11-6-2-1-3-7-11/h1-3,6-7H,4-5,8-10H2",GILNGPKTMRSQDW-UHFFFAOYSA-N,O=C(COC(=O)C1=CC=CC=C1)N2CCCC2,-1.57,-2.03
C-1239,penbutolol,"InChI=1S/C18H29NO2/c1-18(2,3)19-12-15(20)13-21-17-11-7-6-10-16(17)14-8-4-5-9-14/h6-7,10-11,14-15,19-20H,4-5,8-9,12-13H2,1-3H3",KQXKVJAGOJTNJS-UHFFFAOYSA-N,CC(C)(C)NCC(O)COC1=C(C=CC=C1)C2CCCC2,-1.84,-4.14
